node_id	x1	x2	x3
u_2144	0	1	0
u_2145	0	1	0
u_2146	1	0	0
u_2147	0	1	0
u_2148	1	0	0
u_2149	0	1	0
u_2150	0	0	1
e_687	1	0	0
u_2152	0	1	0
e_688	0	1	0
u_2157	0	0	1
u_2156	0	1	0
u_2155	0	0	1
e_689	0	1	0
u_2159	1	0	0
u_2160	1	0	0
u_2161	0	0	1
e_690	0	1	0
u_2163	0	0	1
u_2164	0	0	1
e_691	0	1	0
u_2165	1	0	0
e_692	1	0	0
u_2168	0	0	1
u_2167	0	0	1
e_693	0	0	1
u_2169	1	0	0
u_2170	1	0	0
u_2171	1	0	0
u_2172	0	0	1
u_2173	0	0	1
e_694	1	0	0
u_2174	0	0	1
e_695	1	0	0
u_2175	1	0	0
e_696	1	0	0
u_2176	0	1	0
u_2177	0	1	0
e_697	0	0	1
u_2178	0	1	0
e_698	1	0	0
u_2181	0	0	1
u_2179	1	0	0
u_2180	1	0	0
e_699	0	0	1
u_2185	1	0	0
u_2182	0	1	0
u_2183	0	0	1
u_2184	0	1	0
e_700	0	1	0
u_2186	0	0	1
u_2187	1	0	0
u_2188	0	1	0
u_2189	0	1	0
u_2190	0	1	0
u_2191	0	0	1
e_701	1	0	0
u_2195	1	0	0
u_2192	0	0	1
u_2193	0	0	1
u_2194	1	0	0
e_702	0	0	1
u_2196	0	0	1
u_2197	0	0	1
u_2198	1	0	0
u_2199	1	0	0
e_703	0	1	0
u_2202	1	0	0
u_2200	1	0	0
u_2201	0	1	0
e_704	0	1	0
u_2203	1	0	0
u_2204	0	0	1
e_705	0	1	0
u_2205	1	0	0
e_706	1	0	0
u_2206	0	1	0
u_2207	0	0	1
e_707	0	0	1
e_708	1	0	0
u_2209	0	1	0
u_2210	0	1	0
e_709	0	1	0
u_2211	0	0	1
e_710	0	0	1
e_711	0	0	1
u_2212	0	1	0
u_2213	1	0	0
u_2214	0	0	1
e_712	0	1	0
u_2215	0	1	0
u_2216	1	0	0
u_2217	1	0	0
e_713	0	1	0
u_2218	1	0	0
u_2219	0	0	1
e_714	0	1	0
e_715	0	0	1
e_716	0	1	0
u_2221	0	0	1
u_2222	1	0	0
u_2223	1	0	0
e_717	0	0	1
u_2224	0	1	0
u_2225	0	1	0
u_2226	0	0	1
u_2227	0	0	1
e_718	1	0	0
u_2234	1	0	0
u_2228	0	0	1
u_2230	0	0	1
u_2231	0	1	0
u_2229	0	1	0
u_2232	0	0	1
u_2233	0	1	0
e_719	1	0	0
u_2235	0	1	0
u_2236	0	0	1
e_720	1	0	0
u_2237	1	0	0
u_2238	1	0	0
e_721	0	1	0
u_2241	0	1	0
u_2239	1	0	0
u_2240	1	0	0
e_722	0	1	0
e_723	0	1	0
e_724	1	0	0
u_2242	0	1	0
e_725	0	1	0
e_726	0	1	0
u_2243	0	1	0
e_727	0	0	1
u_2244	0	0	1
e_728	0	0	1
u_2246	1	0	0
e_729	0	1	0
e_730	0	0	1
u_2247	0	1	0
e_731	0	0	1
e_732	1	0	0
u_2249	1	0	0
u_2250	0	0	1
u_2251	1	0	0
e_733	0	1	0
u_2253	0	1	0
u_2252	1	0	0
e_734	0	1	0
u_2254	0	0	1
u_2255	0	0	1
u_2256	0	0	1
e_735	0	1	0
u_2257	0	0	1
u_2258	1	0	0
u_2259	0	0	1
e_736	0	1	0
e_737	0	1	0
u_8291	0	0	1
u_2260	1	0	0
u_2261	1	0	0
u_2262	1	0	0
u_2153	0	1	0
e_738	1	0	0
u_2264	0	1	0
e_739	0	0	1
u_2266	0	0	1
e_740	0	1	0
u_2273	0	1	0
u_2267	0	0	1
u_2268	0	0	1
u_2269	0	1	0
u_2270	0	0	1
u_2272	0	0	1
e_741	1	0	0
u_2274	1	0	0
e_742	0	0	1
u_2276	0	0	1
e_743	1	0	0
u_2277	0	0	1
u_2278	0	1	0
e_744	0	0	1
u_2280	0	0	1
e_745	0	1	0
e_746	1	0	0
u_2281	0	0	1
e_747	1	0	0
u_2282	1	0	0
u_2283	0	0	1
e_748	0	0	1
u_2286	1	0	0
u_2285	0	0	1
u_2287	0	0	1
e_749	1	0	0
u_2290	1	0	0
u_2288	0	1	0
u_2289	0	0	1
e_750	0	1	0
u_2291	1	0	0
u_2292	0	0	1
u_2265	1	0	0
u_2293	0	0	1
u_2294	0	0	1
e_751	0	1	0
u_2295	1	0	0
u_2296	0	0	1
u_2297	0	1	0
u_2298	1	0	0
e_752	0	1	0
u_2299	1	0	0
u_2300	0	0	1
u_2301	0	1	0
u_2302	0	1	0
e_753	0	0	1
u_2305	1	0	0
u_2304	0	0	1
e_754	0	1	0
u_2307	0	0	1
u_2306	0	1	0
e_755	0	0	1
u_2308	1	0	0
u_2310	0	1	0
u_2311	0	1	0
u_2312	1	0	0
u_2313	0	0	1
u_2314	1	0	0
u_2315	0	0	1
u_2309	1	0	0
u_2316	1	0	0
u_2317	0	1	0
u_2318	0	1	0
u_2319	0	0	1
u_2320	1	0	0
u_2321	0	0	1
e_756	1	0	0
u_2322	1	0	0
e_757	0	1	0
u_2323	1	0	0
e_758	0	1	0
u_2324	0	1	0
e_759	1	0	0
e_760	1	0	0
u_2329	0	0	1
u_2326	0	0	1
u_2328	0	0	1
e_761	0	1	0
u_2333	0	1	0
u_2330	0	1	0
u_1561	0	1	0
u_2331	0	1	0
u_2332	0	1	0
e_762	1	0	0
u_2339	0	0	1
u_2338	0	0	1
u_2334	0	0	1
u_2335	1	0	0
u_2336	0	0	1
u_2337	0	1	0
e_763	1	0	0
u_2341	1	0	0
u_2340	0	0	1
e_764	0	1	0
u_2345	0	0	1
u_2342	1	0	0
u_2343	0	0	1
u_2344	1	0	0
e_765	1	0	0
u_2348	1	0	0
e_766	0	1	0
u_2350	0	1	0
u_2349	0	0	1
e_767	0	0	1
u_2351	0	0	1
u_2352	0	1	0
u_2354	0	0	1
u_2353	0	1	0
e_768	1	0	0
u_2358	1	0	0
u_2357	0	1	0
e_769	0	1	0
u_2359	1	0	0
u_2360	0	1	0
e_770	1	0	0
u_2362	0	0	1
u_2361	1	0	0
e_771	1	0	0
u_2363	0	0	1
u_2364	0	1	0
u_2365	0	0	1
e_772	1	0	0
u_2366	1	0	0
u_2367	1	0	0
u_2368	1	0	0
e_773	1	0	0
u_2369	0	0	1
u_2370	1	0	0
u_2371	0	1	0
u_2372	0	0	1
u_2374	0	0	1
u_2375	0	0	1
u_2376	1	0	0
e_774	1	0	0
u_2378	0	0	1
u_2381	1	0	0
u_2379	0	1	0
u_2380	0	1	0
e_775	1	0	0
e_776	0	0	1
u_2382	1	0	0
e_777	1	0	0
u_2385	1	0	0
u_2384	0	0	1
e_778	0	1	0
u_2386	1	0	0
e_779	0	0	1
u_2387	0	0	1
u_2388	0	1	0
u_2389	0	0	1
u_2390	0	0	1
e_780	0	0	1
u_2397	0	1	0
u_2392	1	0	0
u_2391	0	1	0
u_2394	1	0	0
u_2395	0	0	1
u_2396	0	0	1
u_2393	1	0	0
e_781	0	1	0
u_2400	0	1	0
u_2398	0	1	0
u_2399	1	0	0
e_782	0	0	1
u_1323	0	0	1
u_2401	0	0	1
u_2402	1	0	0
e_783	0	0	1
e_784	0	0	1
u_2403	0	1	0
u_2404	0	0	1
u_2405	0	1	0
u_2406	1	0	0
u_2407	0	1	0
e_785	0	0	1
e_786	0	0	1
e_787	0	1	0
u_2409	0	0	1
e_788	0	1	0
u_2410	0	0	1
u_2411	0	1	0
u_2412	0	1	0
u_2413	1	0	0
e_789	0	1	0
u_2414	0	1	0
e_790	1	0	0
u_2416	0	0	1
u_2417	0	1	0
u_2418	1	0	0
e_791	1	0	0
u_2420	0	1	0
u_2113	0	0	1
u_2419	1	0	0
e_792	0	1	0
e_793	1	0	0
u_2422	0	0	1
e_794	0	1	0
e_795	0	1	0
u_2423	0	0	1
e_796	0	0	1
u_2425	1	0	0
u_2424	0	1	0
e_797	1	0	0
u_2426	0	1	0
e_798	1	0	0
u_2428	0	1	0
u_2429	0	0	1
u_2427	1	0	0
e_799	0	1	0
e_800	0	1	0
u_2435	1	0	0
u_2433	0	0	1
u_2434	0	0	1
e_801	1	0	0
u_2470	1	0	0
u_2437	0	1	0
u_2467	0	1	0
u_2373	0	0	1
u_2464	0	0	1
u_2438	0	0	1
u_2462	1	0	0
u_2463	1	0	0
u_2439	1	0	0
u_2440	0	0	1
u_2441	0	0	1
u_2442	0	0	1
u_2443	0	0	1
u_2444	1	0	0
u_2445	0	1	0
u_2446	1	0	0
u_2447	0	1	0
u_2448	0	1	0
u_2449	1	0	0
u_2450	1	0	0
u_2451	1	0	0
u_2452	0	0	1
u_2453	1	0	0
u_2454	0	0	1
u_2455	0	1	0
u_2456	1	0	0
u_2465	0	0	1
u_2457	0	0	1
u_2466	0	0	1
u_2458	1	0	0
u_2459	0	1	0
u_2469	1	0	0
u_2460	0	0	1
u_2461	0	1	0
e_802	0	1	0
u_2475	0	1	0
u_2471	0	1	0
u_2474	0	0	1
u_2472	0	0	1
u_2473	0	1	0
e_803	0	1	0
u_2479	0	1	0
u_2476	0	1	0
u_2477	0	0	1
u_2478	0	1	0
e_804	0	1	0
u_2480	1	0	0
u_2481	0	0	1
u_2482	0	1	0
e_805	0	1	0
u_2484	1	0	0
u_2485	0	1	0
e_806	0	1	0
u_2487	0	1	0
u_2488	1	0	0
e_807	0	0	1
e_808	1	0	0
u_2490	0	0	1
u_2489	1	0	0
e_809	1	0	0
u_2491	0	1	0
u_2492	0	0	1
u_2493	0	0	1
u_2494	0	0	1
u_2495	0	0	1
u_2496	0	1	0
e_810	0	1	0
u_2499	1	0	0
u_2497	1	0	0
u_2498	0	1	0
e_811	1	0	0
u_2501	0	1	0
u_2500	0	0	1
e_812	1	0	0
u_2502	0	1	0
u_2503	0	0	1
u_2504	0	0	1
u_2505	0	0	1
u_2506	0	1	0
u_2507	0	1	0
u_2508	0	1	0
u_2509	0	0	1
e_813	0	0	1
u_2510	0	0	1
e_814	0	1	0
u_2511	0	1	0
e_815	1	0	0
u_2517	0	0	1
u_2512	0	1	0
u_2514	1	0	0
u_2513	1	0	0
u_2515	0	0	1
u_2516	0	0	1
e_816	0	1	0
u_2518	1	0	0
u_2519	0	0	1
u_2355	0	0	1
u_2520	1	0	0
u_2530	0	0	1
u_2531	1	0	0
u_2521	1	0	0
u_2522	0	0	1
u_2523	1	0	0
u_2534	1	0	0
u_2526	0	1	0
u_2527	1	0	0
u_2528	0	0	1
u_2535	1	0	0
u_2536	1	0	0
u_2537	0	0	1
u_2538	1	0	0
u_2529	1	0	0
u_2540	1	0	0
u_1181	0	0	1
e_817	0	1	0
u_2541	0	1	0
u_2542	1	0	0
u_2543	0	0	1
u_2545	0	0	1
u_2546	0	0	1
u_2547	0	0	1
u_2548	0	1	0
u_2549	0	0	1
u_2550	0	1	0
u_2552	1	0	0
u_2551	1	0	0
e_818	0	0	1
u_2555	0	0	1
u_2556	0	1	0
u_2566	1	0	0
u_2557	1	0	0
u_2567	0	0	1
u_2558	0	0	1
u_2559	0	1	0
u_2560	0	0	1
u_2561	0	1	0
u_2562	1	0	0
u_2563	0	0	1
u_2564	0	0	1
u_2565	0	0	1
u_2568	0	1	0
e_819	1	0	0
u_2570	1	0	0
u_2569	1	0	0
e_820	0	0	1
u_2571	1	0	0
e_821	1	0	0
e_822	1	0	0
u_2575	0	0	1
u_2572	0	0	1
u_2573	0	1	0
u_2574	0	1	0
e_823	0	1	0
u_2579	0	1	0
u_2576	1	0	0
u_2577	0	1	0
u_2578	0	1	0
e_824	0	1	0
e_825	0	0	1
u_2580	1	0	0
e_826	0	0	1
u_2587	1	0	0
u_2581	0	1	0
u_2582	0	0	1
u_2583	1	0	0
u_2584	0	0	1
u_2585	0	0	1
u_2586	1	0	0
e_827	1	0	0
e_828	0	1	0
u_2589	0	1	0
e_829	0	1	0
u_2591	0	0	1
e_830	0	1	0
u_2592	1	0	0
u_2593	0	0	1
u_2594	1	0	0
u_2595	0	0	1
u_2596	1	0	0
u_2597	1	0	0
u_2598	0	1	0
u_2599	0	1	0
e_831	0	0	1
e_832	0	1	0
u_2604	0	0	1
u_2603	1	0	0
e_833	0	0	1
u_2625	1	0	0
u_2605	1	0	0
u_2606	1	0	0
u_2607	0	0	1
u_2608	0	0	1
u_2609	0	1	0
u_2610	0	1	0
u_2611	1	0	0
u_2612	1	0	0
u_2613	0	0	1
u_2614	0	1	0
u_2615	0	0	1
u_2616	0	0	1
u_2617	0	0	1
u_2618	1	0	0
u_2624	1	0	0
u_2623	0	1	0
u_2619	1	0	0
u_2620	1	0	0
e_834	0	0	1
u_2627	1	0	0
u_2626	0	0	1
e_835	0	1	0
e_836	1	0	0
e_837	0	1	0
u_2629	1	0	0
e_838	0	0	1
u_2630	1	0	0
u_2631	0	0	1
u_2632	0	1	0
e_839	0	0	1
u_2643	0	0	1
u_2633	0	1	0
u_1863	0	1	0
u_2634	0	0	1
u_2635	1	0	0
u_2636	0	0	1
u_2637	0	0	1
u_2639	1	0	0
u_2640	0	0	1
u_2638	0	0	1
u_2641	0	1	0
u_2642	1	0	0
e_840	1	0	0
u_2645	0	1	0
u_2644	1	0	0
e_841	1	0	0
u_2628	0	1	0
u_2646	0	0	1
u_2647	0	0	1
e_842	0	0	1
u_2648	0	1	0
e_843	0	1	0
u_2650	1	0	0
u_2649	0	0	1
e_844	0	1	0
u_2652	0	1	0
u_2651	0	1	0
u_2653	1	0	0
u_2660	0	1	0
u_2655	0	0	1
u_2656	0	1	0
u_2657	0	1	0
u_2658	1	0	0
u_2659	0	0	1
e_845	0	0	1
u_2665	0	0	1
u_2661	0	1	0
u_2662	1	0	0
u_2663	0	0	1
u_2664	0	1	0
e_846	1	0	0
u_2667	0	0	1
e_847	1	0	0
e_848	1	0	0
u_2669	0	1	0
u_2668	1	0	0
e_849	0	1	0
u_2670	0	0	1
e_850	0	0	1
u_2671	1	0	0
u_2672	0	0	1
u_2673	0	1	0
e_851	0	1	0
u_2674	0	1	0
u_2675	1	0	0
u_2676	1	0	0
u_2677	1	0	0
e_852	0	1	0
u_2678	0	1	0
e_853	0	1	0
u_2679	0	1	0
e_854	1	0	0
u_2680	1	0	0
e_855	1	0	0
e_856	1	0	0
u_2685	0	1	0
u_2682	0	1	0
u_2683	0	0	1
u_2684	0	0	1
e_857	0	0	1
u_2708	0	1	0
u_2699	1	0	0
u_2700	1	0	0
u_2701	1	0	0
u_2686	0	1	0
u_2687	0	0	1
u_2702	1	0	0
u_2703	0	0	1
u_2688	0	0	1
u_2704	0	1	0
u_2707	0	1	0
u_2689	1	0	0
u_2690	0	1	0
u_2691	0	1	0
u_2692	0	1	0
u_2693	1	0	0
u_2705	0	0	1
u_2706	0	0	1
u_2694	1	0	0
u_2695	0	0	1
u_2696	0	0	1
u_2697	1	0	0
u_2698	0	0	1
e_858	0	1	0
e_859	1	0	0
u_2709	1	0	0
u_2711	0	1	0
e_860	0	1	0
u_2715	0	1	0
u_2716	0	1	0
u_2717	1	0	0
u_2718	1	0	0
e_861	1	0	0
u_2720	0	1	0
u_2719	0	1	0
e_862	0	1	0
u_2721	0	1	0
u_2722	0	1	0
u_2723	1	0	0
u_2724	0	1	0
u_2726	0	1	0
u_2725	1	0	0
e_863	0	0	1
u_2727	0	0	1
u_2728	0	1	0
e_864	0	0	1
u_2730	0	0	1
u_2731	1	0	0
u_2733	0	1	0
u_2729	1	0	0
u_2734	1	0	0
e_865	0	1	0
u_2736	1	0	0
u_2737	0	1	0
u_2738	0	1	0
u_2739	0	0	1
u_2740	0	1	0
e_866	0	1	0
u_2741	0	1	0
e_867	0	1	0
u_2744	0	1	0
e_868	0	0	1
u_2747	0	0	1
u_2746	1	0	0
e_869	0	1	0
u_2748	0	1	0
u_2749	0	0	1
e_870	0	0	1
u_2751	1	0	0
e_871	0	1	0
u_2754	0	1	0
u_2752	1	0	0
u_2753	0	1	0
e_872	0	1	0
u_2755	0	1	0
e_873	0	0	1
u_2757	0	0	1
u_2758	0	0	1
e_874	0	1	0
u_2763	0	0	1
u_2759	1	0	0
u_2760	0	1	0
u_2761	0	1	0
u_2762	0	1	0
e_875	0	1	0
u_2764	0	1	0
u_2765	1	0	0
u_2766	0	0	1
u_2767	1	0	0
u_2768	0	0	1
e_876	0	0	1
u_2770	1	0	0
u_2771	0	0	1
u_2769	0	0	1
e_877	1	0	0
u_2772	0	0	1
u_2773	0	1	0
u_2774	0	0	1
e_878	1	0	0
u_2777	0	1	0
u_2775	0	1	0
u_2776	0	0	1
e_879	1	0	0
u_2781	0	1	0
u_2778	0	0	1
u_2779	0	1	0
u_2780	1	0	0
e_880	0	0	1
u_2785	0	1	0
u_2782	1	0	0
u_2783	0	1	0
u_2784	0	0	1
e_881	1	0	0
u_2787	0	0	1
u_2786	0	1	0
e_882	0	1	0
u_2788	1	0	0
e_883	0	1	0
u_2794	0	0	1
u_2795	0	1	0
u_2789	0	0	1
u_2790	0	1	0
u_2791	0	0	1
u_2792	0	0	1
u_2793	0	0	1
e_884	0	1	0
u_2797	0	0	1
u_2796	1	0	0
e_885	0	1	0
u_2798	0	0	1
e_886	0	0	1
e_887	0	0	1
e_888	0	0	1
e_889	1	0	0
u_2801	1	0	0
e_890	1	0	0
u_2805	0	0	1
u_2802	0	0	1
u_2803	0	1	0
u_2804	1	0	0
e_891	0	0	1
e_892	0	0	1
e_893	1	0	0
u_2809	0	0	1
u_2810	0	0	1
u_2807	0	0	1
u_2808	0	0	1
e_894	0	1	0
u_2811	0	1	0
e_895	0	1	0
u_2814	1	0	0
u_2813	1	0	0
u_2544	1	0	0
e_896	0	1	0
u_2815	1	0	0
e_897	0	0	1
u_2818	0	0	1
u_2817	0	0	1
e_898	0	0	1
u_2821	0	0	1
u_2819	0	0	1
e_899	0	0	1
e_900	1	0	0
u_2822	0	1	0
e_901	0	1	0
u_2825	0	1	0
u_2823	0	1	0
u_2654	0	0	1
u_2824	0	0	1
e_902	0	0	1
u_2826	0	0	1
u_2827	1	0	0
e_903	0	1	0
u_2828	1	0	0
e_904	0	1	0
u_2799	1	0	0
e_905	0	1	0
u_2830	0	1	0
e_906	1	0	0
u_2834	1	0	0
u_2831	0	0	1
u_2832	1	0	0
u_2833	0	1	0
e_907	0	1	0
u_8292	0	1	0
u_2835	0	1	0
e_908	1	0	0
u_2838	0	0	1
u_2839	0	1	0
u_2840	0	1	0
e_909	0	1	0
e_910	1	0	0
u_2842	0	1	0
e_911	0	0	1
u_2843	0	0	1
e_912	0	1	0
u_2844	0	1	0
e_913	1	0	0
u_2845	0	1	0
u_2846	1	0	0
u_2847	0	0	1
u_2848	1	0	0
u_2849	1	0	0
u_2850	0	1	0
u_2851	0	0	1
u_2852	1	0	0
u_2853	0	0	1
e_914	1	0	0
e_915	0	0	1
e_916	1	0	0
u_2855	0	0	1
u_2856	1	0	0
u_2857	0	0	1
u_2858	1	0	0
u_2859	0	1	0
e_917	0	0	1
u_2860	0	1	0
u_2866	0	1	0
u_2867	1	0	0
u_2861	0	1	0
u_2868	0	0	1
u_2869	1	0	0
u_2862	1	0	0
u_2863	0	0	1
u_2870	0	0	1
u_2871	0	1	0
u_2864	0	1	0
u_2865	1	0	0
u_2872	0	0	1
e_918	0	0	1
u_2877	1	0	0
u_2875	0	1	0
u_2876	0	0	1
e_919	0	1	0
u_2880	0	1	0
u_2879	1	0	0
u_2881	0	0	1
u_2882	1	0	0
u_2883	1	0	0
u_2884	0	1	0
u_2885	0	0	1
e_920	1	0	0
u_2896	0	0	1
u_2886	1	0	0
u_2887	0	0	1
u_2888	1	0	0
u_2889	0	1	0
u_2890	0	1	0
u_2891	1	0	0
u_2892	0	1	0
u_2893	1	0	0
u_2894	0	1	0
u_2895	0	0	1
e_921	0	1	0
e_922	0	0	1
u_2898	0	0	1
u_2901	0	1	0
u_2899	0	0	1
u_2900	0	1	0
e_923	0	0	1
u_2902	0	1	0
e_924	0	0	1
u_2905	1	0	0
u_2903	0	1	0
u_2904	0	1	0
e_925	0	1	0
e_926	0	0	1
u_2910	1	0	0
u_2906	0	0	1
u_2907	0	0	1
u_2908	0	1	0
u_2909	0	0	1
e_927	0	0	1
e_928	1	0	0
u_2912	0	0	1
u_2914	1	0	0
u_2913	0	1	0
e_929	1	0	0
u_2916	1	0	0
u_2917	0	1	0
u_2918	1	0	0
u_2919	1	0	0
e_930	0	1	0
u_2921	0	0	1
e_931	1	0	0
u_2922	0	0	1
e_932	0	1	0
u_2923	0	1	0
u_2924	0	0	1
e_933	1	0	0
u_2926	0	0	1
u_2925	0	1	0
e_934	0	1	0
u_2928	1	0	0
e_935	0	1	0
u_2929	0	0	1
u_2930	0	0	1
u_2932	0	0	1
u_2931	0	0	1
u_2933	1	0	0
e_936	0	0	1
u_2935	1	0	0
e_937	0	1	0
u_2936	0	1	0
e_938	1	0	0
u_2942	1	0	0
u_2939	0	1	0
u_2938	0	1	0
u_2940	0	0	1
u_2941	1	0	0
e_939	0	1	0
u_2946	1	0	0
u_2944	0	1	0
u_2945	1	0	0
e_940	1	0	0
e_941	0	1	0
u_2947	0	0	1
u_2948	0	0	1
u_2949	0	0	1
u_2950	0	1	0
u_2951	0	1	0
e_942	0	0	1
u_2955	0	1	0
u_2952	0	1	0
u_2953	0	0	1
u_2954	0	1	0
e_943	0	1	0
u_2956	1	0	0
e_944	1	0	0
u_2957	0	0	1
u_2958	1	0	0
e_945	1	0	0
u_2963	0	1	0
u_2960	1	0	0
u_2961	0	1	0
u_2962	1	0	0
e_946	0	0	1
u_2966	0	1	0
u_2964	1	0	0
u_2965	0	1	0
u_2967	0	0	1
u_2968	0	0	1
e_947	0	1	0
u_2972	0	0	1
u_2973	0	0	1
u_2971	1	0	0
u_2969	0	0	1
u_2970	1	0	0
e_948	0	1	0
u_2977	0	0	1
u_2974	0	1	0
u_2978	0	0	1
e_949	1	0	0
u_2979	0	0	1
e_950	0	1	0
u_2980	0	0	1
e_951	1	0	0
u_2982	0	1	0
u_2983	1	0	0
e_952	0	0	1
u_2985	0	0	1
u_2986	1	0	0
u_2987	0	1	0
u_2988	1	0	0
u_2989	0	1	0
e_953	0	1	0
u_2990	0	1	0
e_954	1	0	0
u_2993	0	1	0
u_2991	1	0	0
u_2992	1	0	0
u_2994	1	0	0
u_2995	0	0	1
e_955	0	0	1
u_2996	0	0	1
e_956	0	1	0
u_2998	0	0	1
u_2999	0	0	1
u_3007	0	0	1
u_3000	0	1	0
u_3001	1	0	0
u_3002	0	0	1
u_3008	1	0	0
u_3003	1	0	0
u_3009	1	0	0
u_3004	1	0	0
u_3005	0	0	1
u_3006	0	1	0
e_957	0	0	1
e_958	0	1	0
u_3010	0	0	1
u_3011	0	0	1
e_959	1	0	0
u_3014	0	1	0
u_3012	0	0	1
u_3013	0	1	0
e_960	0	1	0
u_3015	0	0	1
u_3016	0	1	0
u_3017	0	0	1
u_3018	0	0	1
u_3019	1	0	0
u_3020	1	0	0
u_3021	0	1	0
u_3022	1	0	0
e_961	0	1	0
u_3023	0	0	1
e_962	1	0	0
e_963	0	0	1
e_964	1	0	0
u_3024	1	0	0
e_965	1	0	0
u_3025	0	0	1
u_3026	0	1	0
e_966	1	0	0
u_3029	0	0	1
u_3030	0	1	0
u_3027	0	1	0
u_3028	1	0	0
e_967	0	0	1
u_3031	0	0	1
u_3032	0	1	0
u_3033	0	0	1
u_3034	0	1	0
u_3035	0	1	0
u_2713	0	1	0
u_3036	1	0	0
e_968	0	0	1
u_3037	1	0	0
u_3038	0	1	0
u_3039	0	0	1
u_3040	0	0	1
u_3041	0	1	0
u_3042	0	0	1
u_3043	0	1	0
u_3044	0	1	0
e_969	0	1	0
u_3050	0	1	0
u_3047	0	0	1
u_3048	1	0	0
u_3049	0	0	1
u_3046	1	0	0
e_970	0	0	1
u_3056	0	1	0
u_3051	0	0	1
u_3052	0	0	1
u_3053	0	0	1
u_3054	0	1	0
u_3055	1	0	0
e_971	0	0	1
u_3057	0	1	0
e_972	1	0	0
u_3059	0	1	0
u_3060	1	0	0
u_2356	0	1	0
u_3061	0	1	0
u_3062	0	1	0
e_973	0	1	0
u_2976	0	1	0
e_974	0	0	1
u_3066	0	0	1
e_975	1	0	0
u_3068	0	0	1
e_976	0	1	0
u_3070	0	1	0
e_977	0	0	1
u_3071	1	0	0
u_3072	1	0	0
u_3073	1	0	0
u_3074	0	0	1
u_3075	0	1	0
u_3076	1	0	0
e_978	1	0	0
u_3077	1	0	0
u_3078	0	1	0
e_979	0	1	0
u_3080	1	0	0
e_980	0	1	0
u_3082	1	0	0
u_3063	0	0	1
u_3081	1	0	0
e_981	0	0	1
u_3083	0	1	0
u_3084	1	0	0
e_982	0	1	0
u_3085	1	0	0
u_3086	0	0	1
u_3087	0	1	0
u_3088	0	1	0
u_3089	1	0	0
u_3090	0	1	0
u_3091	0	0	1
u_3092	0	0	1
e_983	1	0	0
u_3099	1	0	0
u_3093	0	1	0
u_3094	0	0	1
u_3097	0	1	0
u_3098	0	0	1
u_3095	0	0	1
u_3096	1	0	0
e_984	0	1	0
u_3101	0	0	1
e_985	1	0	0
u_3104	0	0	1
u_3102	1	0	0
u_3103	1	0	0
e_986	1	0	0
u_3105	0	1	0
e_987	1	0	0
u_3106	1	0	0
u_3107	0	0	1
u_3108	1	0	0
e_988	0	0	1
u_3109	0	0	1
u_3110	0	1	0
u_3111	1	0	0
e_989	1	0	0
e_990	0	0	1
u_3117	0	1	0
u_3112	1	0	0
u_3113	0	1	0
u_2003	0	0	1
u_3114	1	0	0
u_3115	0	1	0
e_991	1	0	0
u_3118	1	0	0
u_3119	0	1	0
u_3120	1	0	0
e_992	0	0	1
u_3130	1	0	0
u_3123	1	0	0
u_3124	0	1	0
u_3125	0	1	0
u_3126	0	1	0
u_3127	1	0	0
u_3128	0	1	0
u_3129	1	0	0
e_993	0	0	1
u_3136	0	0	1
u_3131	1	0	0
u_3132	1	0	0
u_3135	0	0	1
u_3133	0	0	1
u_3134	1	0	0
e_994	0	0	1
u_3138	0	0	1
u_3137	1	0	0
e_995	0	1	0
u_3140	0	1	0
e_996	0	0	1
u_8293	1	0	0
e_997	0	0	1
u_3143	0	0	1
u_3142	1	0	0
u_3144	0	1	0
e_998	0	0	1
u_3145	0	0	1
e_999	0	1	0
u_3146	1	0	0
u_3147	1	0	0
u_3148	1	0	0
e_1000	1	0	0
u_3150	1	0	0
u_3149	0	0	1
e_1001	0	0	1
u_3151	0	1	0
u_3152	0	1	0
e_1002	0	1	0
u_3153	0	1	0
u_3154	1	0	0
e_1003	1	0	0
u_3155	0	1	0
e_1004	0	0	1
u_3157	1	0	0
u_3156	1	0	0
e_1005	0	0	1
e_1006	0	0	1
u_3164	0	0	1
u_3158	0	0	1
u_3159	0	0	1
u_3160	0	1	0
u_3162	0	0	1
u_3163	1	0	0
e_1007	0	0	1
e_1008	0	1	0
u_3165	1	0	0
u_3166	0	0	1
u_3167	0	0	1
e_1009	0	0	1
u_3169	1	0	0
u_3168	0	0	1
e_1010	0	1	0
u_3171	0	1	0
e_1011	0	0	1
u_3172	1	0	0
u_3173	1	0	0
u_3174	0	1	0
u_3175	0	1	0
u_3176	1	0	0
e_1012	1	0	0
e_1013	0	1	0
u_3180	0	0	1
u_3181	0	0	1
u_3190	1	0	0
u_3182	0	0	1
u_3183	1	0	0
u_3184	0	1	0
u_3185	0	1	0
u_3186	1	0	0
u_3187	0	1	0
u_3188	0	0	1
u_3189	0	1	0
e_1014	0	1	0
u_3191	0	0	1
e_1015	0	0	1
u_3192	1	0	0
e_1016	0	1	0
u_3193	1	0	0
e_1017	1	0	0
u_3195	0	0	1
u_3194	1	0	0
e_1018	1	0	0
u_3196	0	1	0
u_3197	1	0	0
u_3198	1	0	0
u_3199	1	0	0
u_3200	0	1	0
e_1019	0	0	1
u_3201	0	1	0
e_1020	0	0	1
